ds,y,rainfall,transport_lag_3
2007-01-05,745.6238532110092,0.0,0.0
2007-01-06,774.9043062200957,0.0,0.0
2007-01-07,833.9263157894737,0.0,0.0
2007-01-08,854.0840163934427,0.0,0.0
2007-01-09,843.0444444444445,0.0,0.0
2007-01-10,860.0583333333333,0.0,0.0
2007-01-11,852.7951807228916,0.0,0.0
2007-01-12,883.3153153153153,0.0,0.0
2007-01-13,843.6480446927375,0.0,0.0
2007-01-14,901.358024691358,0.0,0.0
2007-01-15,885.3188405797101,0.0,0.0
2007-01-16,894.012987012987,0.0,0.0
2007-01-17,902.7185185185185,0.0,0.0
2007-01-18,921.5263157894736,0.0,0.0
2007-01-19,989.648275862069,0.0,0.0
2007-01-20,938.9601990049752,0.0,0.0
2007-01-21,965.1100917431193,0.0,0.0
2007-01-22,921.0912280701755,0.0,0.0
2007-01-23,916.8470588235294,0.0,0.0
2007-01-24,956.8496240601504,0.0,0.0
2007-01-25,944.8490566037735,0.0,0.0
2007-01-26,984.671052631579,0.0,0.0
2007-01-27,954.175965665236,0.0,0.0
2007-01-28,998.9550561797753,0.0,0.0
2007-01-29,961.9404761904761,0.0,0.0
2007-01-30,1012.9782608695652,0.0,0.0
2007-01-31,946.8169014084507,0.0,0.0
2007-02-01,964.8808510638298,0.0,0.0
2007-02-02,1005.804347826087,0.0,0.0
2007-02-03,984.9411764705883,0.0,0.0
2007-02-04,1022.465,0.0,0.0
2007-02-05,1045.900709219858,0.0,0.0
2007-02-06,1154.7427536231885,0.0,0.0
2007-02-07,1161.6929824561403,0.0,0.0
2007-02-08,1099.7916666666667,0.0,0.0
2007-02-09,1103.5709219858156,0.0,0.0
2007-02-10,1082.1147540983607,0.0,0.0
2007-02-11,1158.7282608695652,0.0,0.0
2007-02-12,1127.5984848484848,0.0,0.0
2007-02-13,1102.2695652173913,0.0,0.0
2007-02-14,1151.8642533936652,0.0,0.0
2007-02-15,1078.791338582677,0.0,0.0
2007-02-16,1197.7205882352941,0.0,0.0
2007-02-17,1047.095238095238,0.0,0.0
2007-02-18,1163.979797979798,0.0,0.0
2007-02-19,1054.0217391304348,0.0,0.0
2007-02-20,1098.3513513513512,0.0,0.0
2007-02-21,1115.2443438914027,0.0,0.0
2007-02-22,1035.21875,0.0,0.0
2007-02-23,1038.9435215946844,0.0,0.0
2007-02-24,997.3308550185874,0.0,0.0
2007-02-25,1044.3578947368421,0.0,0.0
2007-02-26,960.0598591549295,0.0,0.0
2007-02-27,925.8698630136986,0.0,0.0
2007-02-28,982.2383177570093,0.0,0.0
2007-03-01,940.1008403361344,0.0,0.0
2007-03-02,928.25,0.0,0.0
2007-03-03,847.3421052631579,0.0,0.0
2007-03-04,878.8644067796611,0.0,0.0
2007-03-05,869.1640625,0.0,0.0
2007-03-06,874.843537414966,0.0,0.0
2007-03-07,900.425,0.0,0.0
2007-03-08,883.173285198556,0.0,0.0
2007-03-09,914.3884615384616,0.0,0.0
2007-03-10,850.0175438596491,0.0,0.0
2007-03-11,931.9072164948453,0.0,0.0
2007-03-12,891.3607843137255,0.0,0.0
2007-03-13,865.3795379537954,0.0,0.0
2007-03-14,865.3754578754579,0.0,0.0
2007-03-15,858.6979166666666,0.0,0.0
2007-03-16,816.2724137931034,0.0,0.0
2007-03-17,881.7272727272727,0.0,0.0
2007-03-18,896.1142857142858,0.0,0.0
2007-03-19,894.7437810945273,0.0,0.0
2007-03-20,883.9358974358975,0.0,0.0
2007-03-21,869.3521594684386,0.0,0.0
2007-03-22,823.2241379310345,0.0,0.0
2007-03-23,778.9346405228758,0.0,0.0
2007-03-24,771.3161512027491,0.0,0.0
2007-03-25,836.1067961165048,0.0,0.0
2007-03-26,806.1101694915254,0.0,0.0
2007-03-27,827.2951807228916,0.0,0.0
2007-03-28,787.2440944881889,0.0,0.0
2007-03-29,797.3211382113822,0.0,0.0
2007-03-30,782.4,0.0,0.0
2007-03-31,795.2835820895523,0.0,0.0
2007-04-01,774.5304347826087,0.0,0.0
2007-04-02,765.3224299065421,0.0,0.0
2007-04-03,726.6864111498257,0.0,0.0
2007-04-04,691.5392156862745,0.0,0.0
2007-04-05,706.5664335664336,0.0,0.0
2007-04-06,728.8253968253969,0.0,0.0
2007-04-07,677.6225296442688,0.0,0.0
2007-04-08,738.2689075630252,0.0,0.0
2007-04-09,714.3394833948339,0.0,0.0
2007-04-10,726.9933110367894,0.0,0.0
2007-04-11,696.5821428571429,0.0,0.0
2007-04-12,689.007326007326,0.0,0.0
2007-04-13,682.9494163424124,0.0,0.0
2007-04-14,698.6390532544378,0.0,0.0
2007-04-15,713.2966101694915,0.0,0.0
2007-04-16,675.0532319391635,0.0,0.0
2007-04-17,674.5040650406504,0.0,0.0
2007-04-18,650.1954022988506,0.0,0.0
2007-04-19,661.4522058823529,0.0,0.0
2007-04-20,650.1044176706828,0.0,0.0
2007-04-21,640.2596153846154,0.0,0.0
2007-04-22,637.2743362831858,0.0,0.0
2007-04-23,620.9890510948906,0.0,0.0
2007-04-24,603.9397810218978,0.0,0.0
2007-04-25,620.1719298245614,0.0,0.0
2007-04-26,630.0108225108225,0.0,0.0
2007-04-27,606.5139442231076,0.0,0.0
2007-04-28,611.1780821917808,0.0,0.0
2007-04-29,613.6842105263158,0.0,0.0
2007-04-30,629.795918367347,0.0,0.0
2007-05-01,618.87,0.0,0.0
2007-05-02,618.7688679245283,0.0,0.0
2007-05-03,607.3537906137184,0.0,0.0
2007-05-04,636.8929961089494,0.0,0.0
2007-05-05,601.3363636363637,0.0,0.0
2007-05-06,598.5086206896551,0.0,0.0
2007-05-07,579.8992805755396,0.0,0.0
2007-05-08,594.3069498069498,0.0,0.0
2007-05-09,580.014652014652,0.0,0.0
2007-05-10,573.1582491582492,0.0,0.0
2007-05-11,578.0153583617747,0.0,0.0
2007-05-12,566.1030927835052,0.0,0.0
2007-05-13,567.9230769230769,0.0,0.0
2007-05-14,546.890873015873,0.0,0.0
2007-05-15,550.9689781021898,0.0,0.0
2007-05-16,517.0941558441558,0.0,0.0
2007-05-17,533.5410447761194,0.0,0.0
2007-05-18,575.1924778761062,0.0,0.0
2007-05-19,552.8203125,0.0,0.0
2007-05-20,557.5463917525773,0.0,0.0
2007-05-21,536.3030973451328,0.0,0.0
2007-05-22,543.9768041237113,0.0,0.0
2007-05-23,525.6408163265306,0.0,0.0
2007-05-24,531.061135371179,0.0,0.0
2007-05-25,535.4609053497942,0.0,0.0
2007-05-26,506.5970149253731,0.0,0.0
2007-05-27,525.1011235955057,0.0,0.0
2007-05-28,551.7228260869565,0.0,0.0
2007-05-29,554.2169811320755,0.0,0.0
2007-05-30,541.7722772277227,0.0,0.0
2007-05-31,557.4361111111111,0.0,0.0
2007-06-01,529.4247967479674,0.0,0.0
2007-06-02,551.3766816143498,0.0,0.0
2007-06-03,562.0238095238095,0.0,0.0
2007-06-04,567.9344978165939,0.0,0.0
2007-06-05,557.226148409894,0.0,0.0
2007-06-06,547.983498349835,0.0,0.0
2007-06-07,586.9814126394052,0.0,0.0
2007-06-08,573.4950657894736,0.0,0.0
2007-06-09,576.0,0.0,0.0
2007-06-10,607.5819672131148,0.0,0.0
2007-06-11,596.8736842105263,0.0,0.0
2007-06-12,625.8,0.0,0.0
2007-06-13,597.6790540540541,0.0,0.0
2007-06-14,614.3578595317725,0.0,0.0
2007-06-15,616.1598639455782,0.0,0.0
2007-06-16,629.1718061674009,0.0,0.0
2007-06-17,656.5982142857143,0.0,0.0
2007-06-18,675.6208333333333,0.0,0.0
2007-06-19,647.5646258503401,0.0,0.0
2007-06-20,715.6538461538462,0.0,0.0
2007-06-21,719.9856115107914,0.0,0.0
2007-06-22,722.1888888888889,0.0,0.0
2007-06-23,690.1650165016501,0.0,0.0
2007-06-24,797.3693693693693,0.0,0.0
2007-06-25,771.675572519084,0.0,0.0
2007-06-26,785.5985130111524,0.0,0.0
2007-06-27,775.5485074626865,0.0,0.0
2007-06-28,787.6156583629893,0.0,0.0
2007-06-29,812.6437246963562,0.0,0.0
2007-06-30,826.0815217391304,0.0,0.0
2007-07-01,851.95,0.0,0.0
2007-07-02,823.7613636363636,0.0,0.0
2007-07-03,837.4249084249084,0.0,0.0
2007-07-04,813.3705035971223,0.0,0.0
2007-07-05,834.8489208633093,0.0,0.0
2007-07-06,861.5298804780876,0.0,0.0
2007-07-07,825.9172932330827,0.0,0.0
2007-07-08,897.0573770491803,0.0,0.0
2007-07-09,892.3862660944206,0.0,0.0
2007-07-10,870.4676258992806,0.0,0.0
2007-07-11,859.1418181818182,0.0,0.0
2007-07-12,898.5381818181818,0.0,0.0
2007-07-13,884.3901515151515,0.0,0.0
2007-07-14,885.4186046511628,0.0,0.0
2007-07-15,905.6293103448276,0.0,0.0
2007-07-16,880.4621513944223,0.0,0.0
2007-07-17,885.225,0.0,0.0
2007-07-18,871.6789297658863,0.0,0.0
2007-07-19,870.2823920265781,0.0,0.0
2007-07-20,876.1471471471472,0.0,0.0
2007-07-21,908.915611814346,0.0,0.0
2007-07-22,912.4552845528456,0.0,0.0
2007-07-23,892.0,0.0,0.0
2007-07-24,891.9520295202952,0.0,0.0
2007-07-25,885.4778156996587,0.0,0.0
2007-07-26,817.4763513513514,0.0,0.0
2007-07-27,869.3343949044586,0.0,0.0
2007-07-28,896.6212121212121,0.0,0.0
2007-07-29,953.0388349514564,0.0,0.0
2007-07-30,909.5692883895131,0.0,0.0
2007-07-31,813.9744525547445,0.0,0.0
2007-08-01,897.948275862069,0.0,0.0
2007-08-02,898.1481481481482,0.0,75.73999786376953
2007-08-03,898.5760517799353,0.0,77.05000305175781
2007-08-04,876.3942307692307,0.0,75.3499984741211
2007-08-05,951.0746268656717,0.0,75.76000213623047
2007-08-06,918.9192439862543,0.0,74.75
2007-08-07,937.3692810457517,0.0,74.75
2007-08-08,910.7578947368421,0.0,74.75
2007-08-09,917.6306306306307,0.0,71.16999816894531
2007-08-10,920.6449704142012,0.0,71.80000305175781
2007-08-11,927.8661087866109,0.0,70.98999786376953
2007-08-12,971.953488372093,0.0,70.20999908447266
2007-08-13,952.7420494699646,0.0,70.38999938964844
2007-08-14,959.8100358422939,0.0,70.38999938964844
2007-08-15,974.4122807017544,0.0,70.38999938964844
2007-08-16,975.2931506849316,0.0,70.2300033569336
2007-08-17,1053.3385579937303,0.0,70.51000213623047
2007-08-18,1055.184306569343,0.0,71.63999938964844
2007-08-19,1141.9586776859503,0.0,69.7699966430664
2007-08-20,1180.491961414791,0.0,70.44000244140625
2007-08-21,1169.4464831804282,0.0,70.44000244140625
2007-08-22,1174.6305732484077,0.0,70.44000244140625
2007-08-23,1229.6798679867986,0.0,69.8499984741211
2007-08-24,1218.8757668711658,0.0,68.69000244140625
2007-08-25,1258.296875,0.0,68.69999694824219
2007-08-26,1310.1296296296296,0.0,69.86000061035156
2007-08-27,1251.3939393939395,0.0,70.62000274658203
2007-08-28,1305.9899497487438,0.0,70.62000274658203
2007-08-29,1278.46875,0.0,70.62000274658203
2007-08-30,1296.8963636363637,0.0,70.94999694824219
2007-08-31,1285.5210970464136,0.0,70.55000305175781
2007-09-01,1298.7068965517242,0.0,72.12999725341797
2007-09-02,1272.061224489796,0.0,71.9000015258789
2007-09-03,1315.6048387096773,0.0,72.69000244140625
2007-09-04,1292.924107142857,0.0,72.69000244140625
2007-09-05,1280.8660130718954,0.0,72.69000244140625
2007-09-06,1314.5522875816994,0.0,72.69000244140625
2007-09-07,1334.9244604316548,0.0,73.91999816894531
2007-09-08,1296.0923694779117,0.0,74.33999633789062
2007-09-09,1274.6739130434783,0.0,74.7699966430664
2007-09-10,1256.3321428571428,0.0,75.06999969482422
2007-09-11,1346.557251908397,0.0,75.06999969482422
2007-09-12,1252.9796511627908,0.0,75.06999969482422
2007-09-13,1289.8603174603174,0.0,75.4800033569336
2007-09-14,1285.7314814814815,0.0,76.37999725341797
2007-09-15,1355.7238095238095,0.0,77.68000030517578
2007-09-16,1324.2374100719423,0.0,77.12000274658203
2007-09-17,1265.4914089347078,0.0,76.22000122070312
2007-09-18,1261.9851632047478,0.0,76.22000122070312
2007-09-19,1241.9239436619719,0.0,76.22000122070312
2007-09-20,1302.1235632183907,0.0,76.9800033569336
2007-09-21,1316.5849673202615,0.0,77.58999633789062
2007-09-22,1355.3372549019607,0.0,78.47000122070312
2007-09-23,1368.3253968253969,0.0,79.08999633789062
2007-09-24,1363.9674657534247,0.0,79.30000305175781
2007-09-25,1431.2132352941176,0.0,79.30000305175781
2007-09-26,1371.3839590443686,0.0,79.30000305175781
2007-09-27,1415.5973154362416,0.0,78.91000366210938
2007-09-28,1368.5637583892617,0.0,77.62000274658203
2007-09-29,1430.664,0.0,77.43000030517578
2007-09-30,1525.046511627907,0.0,80.02999877929688
2007-10-01,1527.093886462882,0.0,79.16999816894531
2007-10-02,1583.1879194630872,0.0,79.16999816894531
2007-10-03,1464.5135135135135,0.0,79.16999816894531
2007-10-04,1494.3125,0.0,77.63999938964844
2007-10-05,1466.31715210356,0.0,77.37999725341797
2007-10-06,1536.5465587044534,0.0,77.37999725341797
2007-10-07,1554.4878048780488,0.0,78.97000122070312
2007-10-08,1461.61301369863,0.0,78.9000015258789
2007-10-09,1472.4915824915824,0.0,78.9000015258789
2007-10-10,1496.148409893993,0.0,78.9000015258789
2007-10-11,1434.3545150501673,0.0,76.58000183105469
2007-10-12,1457.235294117647,0.0,77.48999786376953
2007-10-13,1386.068376068376,0.0,78.5999984741211
2007-10-14,1458.75,0.0,80.1500015258789
2007-10-15,1428.4960629921259,0.0,80.55000305175781
2007-10-16,1393.240121580547,0.0,80.55000305175781
2007-10-17,1386.860544217687,0.0,80.55000305175781
2007-10-18,1373.3498098859316,0.0,82.75
2007-10-19,1335.536121673004,0.0,83.55000305175781
2007-10-20,1346.854700854701,0.0,83.12999725341797
2007-10-21,1430.7105263157894,0.0,84.5999984741211
2007-10-22,1414.1439393939395,0.0,83.79000091552734
2007-10-23,1438.8023255813953,0.0,83.79000091552734
2007-10-24,1302.7066246056781,0.0,83.79000091552734
2007-10-25,1326.7338129496402,0.0,83.2699966430664
2007-10-26,1355.4883720930231,0.0,82.8499984741211
2007-10-27,1258.6,0.0,84.37000274658203
2007-10-28,1378.4912280701753,0.0,87.4800033569336
2007-10-29,1359.25390625,0.0,88.69000244140625
2007-10-30,1237.8112582781457,0.0,88.69000244140625
2007-10-31,1112.3206896551724,0.0,88.69000244140625
2007-11-01,1331.021645021645,0.0,90.31999969482422
2007-11-02,1278.6775510204081,0.0,87.44000244140625
2007-11-03,1197.9910313901346,0.0,90.62999725341795
2007-11-04,1172.696,0.0,89.72000122070312
2007-11-05,1195.581818181818,0.0,92.08000183105467
2007-11-06,1164.1142857142856,0.0,92.08000183105467
2007-11-07,1176.113537117904,0.0,92.08000183105467
2007-11-08,1188.7880184331798,0.0,90.48999786376952
2007-11-09,1129.3169014084508,0.0,93.26000213623048
2007-11-10,1129.517543859649,0.0,93.23999786376952
2007-11-11,1097.0934579439252,0.0,92.79000091552734
2007-11-12,1150.849765258216,0.0,93.18000030517578
2007-11-13,1127.224,0.0,93.18000030517578
2007-11-14,1035.0112359550562,0.0,93.18000030517578
2007-11-15,941.0941558441558,0.0,91.9800033569336
2007-11-16,1048.95,0.0,88.83000183105469
2007-11-17,1078.588,0.0,91.36000061035156
2007-11-18,1025.0137931034483,0.0,90.2300033569336
2007-11-19,978.7033333333334,0.0,91.62000274658205
2007-11-20,991.054794520548,0.0,91.62000274658205
2007-11-21,937.5345911949686,0.0,91.62000274658205
2007-11-22,965.514657980456,0.0,92.27999877929688
2007-11-23,940.5694915254237,0.0,95.48999786376952
2007-11-24,930.62,0.0,94.83999633789062
2007-11-25,919.8730158730159,0.0,94.83999633789062
2007-11-26,837.3258785942492,0.0,95.76000213623048
2007-11-27,915.5763358778626,0.0,95.76000213623048
2007-11-28,750.6815476190476,0.0,95.76000213623048
2007-11-29,763.5434173669468,0.0,95.31999969482422
2007-11-30,856.5125,0.0,92.5199966430664
2007-12-01,726.7435064935065,0.0,89.80999755859375
2007-12-02,769.0942028985507,0.0,90.22000122070312
2007-12-03,780.5808580858086,0.0,88.26000213623047
2007-12-04,778.2815533980582,0.0,88.26000213623047
2007-12-05,746.3766233766233,0.0,88.26000213623047
2007-12-06,761.4724919093851,0.0,89.80000305175781
2007-12-07,756.6853146853147,0.0,89.52999877929688
2007-12-08,712.1434782608695,0.0,88.48999786376953
2007-12-09,721.8863636363636,0.0,90.18000030517578
2007-12-10,692.0746753246754,0.0,88.63999938964844
2007-12-11,729.1192052980133,0.0,88.63999938964844
2007-12-12,734.1017543859649,0.0,88.63999938964844
2007-12-13,703.1530944625407,0.0,88.04000091552734
2007-12-14,677.316265060241,0.0,89.98999786376953
2007-12-15,662.5785953177258,0.0,94.0199966430664
2007-12-16,651.820895522388,0.0,92.12000274658205
2007-12-17,635.4738372093024,0.0,91.69000244140624
2007-12-18,634.1324921135647,0.0,91.69000244140624
2007-12-19,633.6028481012659,0.0,91.69000244140624
2007-12-20,623.3724832214765,0.0,91.29000091552734
2007-12-21,666.8944444444444,0.0,90.12000274658205
2007-12-22,652.4675324675325,0.0,91.4800033569336
2007-12-23,647.4330708661417,0.0,90.87999725341795
2007-12-24,624.5960264900663,0.0,92.45999908447266
2007-12-25,605.2209302325581,0.0,92.45999908447266
2007-12-26,617.1573770491804,0.0,92.45999908447266
2007-12-27,620.2079207920792,0.0,92.6999969482422
2007-12-28,614.3584229390681,0.0,92.6999969482422
2007-12-29,625.8025751072961,0.0,93.94000244140624
2007-12-30,627.362831858407,0.0,94.77999877929688
2007-12-31,582.6666666666666,0.0,93.87999725341795
2008-01-01,595.6564885496183,0.0,93.87999725341795
2008-01-02,600.8794788273616,0.0,93.87999725341795
2008-01-03,574.859375,0.0,93.8499984741211
2008-01-04,588.4184615384615,0.0,93.8499984741211
2008-01-05,585.8760683760684,0.0,97.83999633789062
2008-01-06,583.8378378378378,0.0,97.5999984741211
2008-01-07,571.8894389438943,0.0,96.79000091552734
2008-01-08,561.3311258278146,0.0,96.79000091552734
2008-01-09,564.0601265822785,0.0,96.79000091552734
2008-01-10,561.6307189542483,0.0,94.38999938964844
2008-01-11,579.3210332103321,0.0,95.54000091552734
2008-01-12,533.6476190476191,0.0,94.37000274658205
2008-01-13,542.2925170068028,0.0,92.22000122070312
2008-01-14,531.1846153846154,0.0,91.06999969482422
2008-01-15,561.0987654320987,0.0,91.06999969482422
2008-01-16,575.3861386138614,0.0,91.06999969482422
2008-01-17,580.3843648208469,0.0,92.91999816894533
2008-01-18,514.8907284768212,0.0,90.9800033569336
2008-01-19,522.2184466019418,0.0,89.5
2008-01-20,519.2928571428571,0.0,88.75
2008-01-21,536.7021276595744,0.0,89.2300033569336
2008-01-22,511.9033333333333,0.0,89.2300033569336
2008-01-23,483.32608695652175,0.0,89.2300033569336
2008-01-24,512.9572784810126,0.0,89.2300033569336
2008-01-25,497.27574750830564,0.0,88.44999694824219
2008-01-26,519.8838709677419,0.0,86.62000274658203
2008-01-27,510.7608695652174,0.0,89.06999969482422
2008-01-28,496.1016393442623,0.0,90.9000015258789
2008-01-29,500.8516129032258,0.0,90.9000015258789
2008-01-30,499.6353135313531,0.0,90.9000015258789
2008-01-31,522.34,0.0,91.37999725341795
2008-02-01,495.83388704318935,0.0,92.0
2008-02-02,469.57597173144876,0.0,92.52999877929688
2008-02-03,488.05594405594405,0.0,92.20999908447266
2008-02-04,487.7070707070707,0.0,89.44000244140625
2008-02-05,495.8942307692308,0.0,89.44000244140625
2008-02-06,479.82274247491637,0.0,89.44000244140625
2008-02-07,481.8306709265176,0.0,90.4000015258789
2008-02-08,478.2250803858521,0.0,88.81999969482422
2008-02-09,462.5068493150685,0.0,87.77999877929688
2008-02-10,490.44897959183675,0.0,88.51000213623047
2008-02-11,457.98293515358364,0.0,91.94000244140624
2008-02-12,481.6531986531987,0.0,91.94000244140624
2008-02-13,467.6149068322981,0.0,91.94000244140624
2008-02-14,455.7540453074434,0.0,93.52999877929688
2008-02-15,462.24844720496895,0.0,92.86000061035156
2008-02-16,481.590405904059,0.0,93.31999969482422
2008-02-17,484.36129032258066,0.0,95.16000366210938
2008-02-18,479.6982142857143,0.0,94.62999725341795
2008-02-19,453.6261980830671,0.0,94.62999725341795
2008-02-20,464.2922077922078,0.0,94.62999725341795
2008-02-21,458.6083650190114,0.0,94.62999725341795
2008-02-22,487.02797202797206,0.0,98.55999755859376
2008-02-23,435.6394984326019,0.0,98.41999816894533
2008-02-24,486.74615384615385,0.0,96.23999786376952
2008-02-25,453.8231707317073,0.0,97.01000213623048
2008-02-26,469.5045871559633,0.0,97.01000213623048
2008-02-27,461.2070063694268,0.0,97.01000213623048
2008-02-28,463.0474683544304,0.0,97.69000244140624
2008-02-29,469.5017301038062,0.0,99.47000122070312
2008-03-01,464.687707641196,0.0,98.2699966430664
2008-03-02,472.2641509433962,0.0,100.9000015258789
2008-03-03,472.875,0.0,100.0999984741211
2008-03-04,470.5670731707317,0.0,100.0999984741211
2008-03-05,455.11620795107035,0.0,100.0999984741211
2008-03-06,474.2009132420091,0.0,100.4800033569336
2008-03-07,469.6504854368932,0.0,97.5199966430664
2008-03-08,473.47899159663865,0.0,101.63999938964844
2008-03-09,465.14383561643837,0.0,102.61000061035156
2008-03-10,463.7781350482315,0.0,102.37999725341795
2008-03-11,481.6984615384615,0.0,102.37999725341795
2008-03-12,469.3630769230769,0.0,102.37999725341795
2008-03-13,478.2194357366771,0.0,104.16000366210938
2008-03-14,481.7483660130719,0.0,105.25
2008-03-15,498.74531835205994,0.0,106.2699966430664
2008-03-16,481.7621951219512,0.0,107.54000091552734
2008-03-17,483.1566666666667,0.0,106.1999969482422
2008-03-18,490.9967213114754,0.0,106.1999969482422
2008-03-19,484.5854430379747,0.0,106.1999969482422
2008-03-20,468.2014134275618,0.0,101.75
2008-03-21,486.88700564971754,0.0,105.55999755859376
2008-03-22,538.2844036697247,0.0,100.72000122070312
2008-03-23,503.0551181102362,0.0,100.37999725341795
2008-03-24,478.5394736842105,0.0,100.37999725341795
2008-03-25,482.03395061728395,0.0,100.37999725341795
2008-03-26,500.1896551724138,0.0,100.37999725341795
2008-03-27,509.24908424908426,0.0,99.86000061035156
2008-03-28,487.15658362989325,0.0,100.5999984741211
2008-03-29,498.03125,0.0,103.98999786376952
2008-03-30,495.4260869565217,0.0,105.0
2008-03-31,488.3143459915612,0.0,103.7699966430664
2008-04-01,493.0383275261324,0.0,103.7699966430664
2008-04-02,488.306338028169,0.0,103.7699966430664
2008-04-03,506.55956678700363,0.0,100.3000030517578
2008-04-04,506.3529411764706,0.0,100.16999816894533
2008-04-05,502.83576642335765,0.0,103.75
2008-04-06,499.1358024691358,0.0,102.5199966430664
2008-04-07,517.4905660377359,0.0,104.9000015258789
2008-04-08,525.6689419795222,0.0,104.9000015258789
2008-04-09,515.4113712374582,0.0,104.9000015258789
2008-04-10,510.76602564102564,0.0,107.13999938964844
2008-04-11,518.2432432432432,0.0,106.33999633789062
2008-04-12,505.52016129032256,0.0,108.47000122070312
2008-04-13,484.03105590062114,0.0,108.1999969482422
2008-04-14,490.07582938388623,0.0,108.75
2008-04-15,493.08088235294116,0.0,108.75
2008-04-16,505.46048109965636,0.0,108.75
2008-04-17,497.5763888888889,0.0,109.83999633789062
2008-04-18,495.82851239669424,0.0,111.58000183105467
2008-04-19,505.84328358208955,0.0,112.66000366210938
2008-04-20,484.6907894736842,0.0,112.43000030517578
2008-04-21,495.6459854014599,0.0,113.91999816894533
2008-04-22,497.2857142857143,0.0,113.91999816894533
2008-04-23,496.66021126760563,0.0,113.91999816894533
2008-04-24,480.57605177993526,0.0,114.43000030517578
2008-04-25,486.1510067114094,0.0,115.9499969482422
2008-04-26,488.6356589147287,0.0,116.45999908447266
2008-04-27,464.1439393939394,0.0,114.33999633789062
2008-04-28,475.06802721088434,0.0,116.33999633789062
2008-04-29,478.28373702422147,0.0,116.33999633789062
2008-04-30,485.2652329749104,0.0,116.33999633789062
2008-05-01,452.61785714285713,0.0,116.73999786376952
2008-05-02,459.76,0.0,113.43000030517578
2008-05-03,484.1089108910891,0.0,111.36000061035156
2008-05-04,465.0125,0.0,110.5
2008-05-05,460.8622950819672,0.0,114.55999755859376
2008-05-06,463.94498381877025,0.0,114.55999755859376
2008-05-07,448.76451612903224,0.0,114.55999755859376
2008-05-08,438.6868686868687,0.0,117.98999786376952
2008-05-09,452.0764525993884,0.0,120.30999755859376
2008-05-10,460.74900398406373,0.0,122.31999969482422
2008-05-11,454.0177514792899,0.0,122.83999633789062
2008-05-12,465.24342105263156,0.0,125.4000015258789
2008-05-13,451.6645569620253,0.0,125.4000015258789
2008-05-14,438.98248407643314,0.0,125.4000015258789
2008-05-15,466.91607142857146,0.0,122.91000366210938
2008-05-16,439.7484662576687,0.0,124.0999984741211
2008-05-17,473.45535714285717,0.0,121.86000061035156
2008-05-18,455.27777777777777,0.0,122.62999725341795
2008-05-19,467.9630996309963,0.0,124.98999786376952
2008-05-20,475.84435797665367,0.0,124.98999786376952
2008-05-21,433.57575757575756,0.0,124.98999786376952
2008-05-22,472.078853046595,0.0,125.05999755859376
2008-05-23,471.81625441696116,0.0,127.83999633789062
2008-05-24,473.16147859922177,0.0,132.6999969482422
2008-05-25,461.6467065868263,0.0,130.50999450683594
2008-05-26,480.67248062015506,0.0,131.57000732421875
2008-05-27,441.29411764705884,0.0,131.57000732421875
2008-05-28,438.56957928802586,0.0,131.57000732421875
2008-05-29,442.006600660066,0.0,131.57000732421875
2008-05-30,474.1033210332103,0.0,128.30999755859375
2008-05-31,487.3818181818182,0.0,130.92999267578125
2008-06-01,466.21153846153845,0.0,126.88999938964844
2008-06-02,450.22935779816515,0.0,127.77999877929688
2008-06-03,473.9068965517241,0.0,127.77999877929688
2008-06-04,469.59032258064514,0.0,127.77999877929688
2008-06-05,447.890243902439,0.0,128.02000427246094
2008-06-06,476.2395833333333,0.0,124.58000183105467
2008-06-07,471.4550173010381,0.0,122.0999984741211
2008-06-08,460.35502958579883,0.0,127.54000091552734
2008-06-09,474.32372881355934,0.0,137.69000244140625
2008-06-10,476.59180327868853,0.0,137.69000244140625
2008-06-11,469.2161716171617,0.0,137.69000244140625
2008-06-12,454.1880877742947,0.0,133.91000366210938
2008-06-13,478.4898305084746,0.0,131.02000427246094
2008-06-14,474.0395256916996,0.0,135.02000427246094
2008-06-15,453.73417721518985,0.0,136.08999633789062
2008-06-16,482.05054151624546,0.0,135.11000061035156
2008-06-17,475.74048442906576,0.0,135.11000061035156
2008-06-18,476.864768683274,0.0,135.11000061035156
2008-06-19,482.1347402597403,0.0,134.7100067138672
2008-06-20,499.4796875,0.0,133.72000122070312
2008-06-21,477.8140243902439,0.0,136.44000244140625
2008-06-22,488.07471264367814,0.0,132.0
2008-06-23,479.61189801699715,0.0,134.86000061035156
2008-06-24,476.59475218658895,0.0,134.86000061035156
2008-06-25,467.0896103896104,0.0,134.86000061035156
2008-06-26,528.22,0.0,135.91000366210938
2008-06-27,527.8973509933775,0.0,136.4600067138672
2008-06-28,493.0567823343849,0.0,134.3300018310547
2008-06-29,525.2708333333334,0.0,139.8300018310547
2008-06-30,468.4301242236025,0.0,140.30999755859375
2008-07-01,477.39397905759165,0.0,140.30999755859375
2008-07-02,507.1894586894587,0.0,140.30999755859375
2008-07-03,506.2076023391813,0.0,139.8300018310547
2008-07-04,524.3988603988604,0.0,140.6699981689453
2008-07-05,524.0785498489425,0.0,144.25999450683594
2008-07-06,544.8488372093024,0.0,146.0800018310547
2008-07-07,554.3805031446541,0.0,146.0800018310547
2008-07-08,532.0040760869565,0.0,146.0800018310547
2008-07-09,538.5445103857567,0.0,146.0800018310547
2008-07-10,578.8206896551724,0.0,141.8699951171875
